movie_id,tmdb_title,genre_ids,genres,genre_count,status,dataset_title
211067,The Sacrament,"[27, 53]","[""Horror"", ""Thriller""]",2,success,The Sacrament
211387,Marvel One-Shot: Agent Carter,"[12, 28, 878]","[""Adventure"", ""Action"", ""Science Fiction""]",3,success,Marvel One-Shot: Agent Carter
211672,Minions,"[10751, 16, 12, 35]","[""Family"", ""Animation"", ""Adventure"", ""Comedy""]",4,success,Minions
211954,Instructions Not Included,"[35, 18]","[""Comedy"", ""Drama""]",2,success,Instructions Not Included
212167,Patema Inverted,"[16, 878, 12, 18]","[""Animation"", ""Science Fiction"", ""Adventure"", ""Drama""]",4,success,Patema Inverted
212716,What If,"[18, 35, 10749]","[""Drama"", ""Comedy"", ""Romance""]",3,success,What If
212778,Chef,[35],"[""Comedy""]",1,success,Chef
213121,Toy Story of Terror!,"[12, 16, 35, 10751]","[""Adventure"", ""Animation"", ""Comedy"", ""Family""]",4,success,Toy Story of Terror!
214030,Fading Gigolo,[35],"[""Comedy""]",1,success,Fading Gigolo
214756,Ted 2,"[35, 14]","[""Comedy"", ""Fantasy""]",2,success,Ted 2
215211,Grace of Monaco,"[10749, 18]","[""Romance"", ""Drama""]",2,success,Grace of Monaco
215379,Young Ones,"[37, 28, 18, 878]","[""Western"", ""Action"", ""Drama"", ""Science Fiction""]",4,success,Young Ones
215830,Open Grave,"[27, 53, 9648]","[""Horror"", ""Thriller"", ""Mystery""]",3,success,Open Grave
216015,Fifty Shades of Grey,"[18, 10749, 53]","[""Drama"", ""Romance"", ""Thriller""]",3,success,Fifty Shades of Grey
216156,Still Life,[18],"[""Drama""]",1,success,Still Life
216282,Into the Storm,"[28, 53]","[""Action"", ""Thriller""]",2,success,Into the Storm
217993,Justice League: War,"[16, 28]","[""Animation"", ""Action""]",2,success,Justice League: War
218425,Frequencies,"[10749, 878, 9648]","[""Romance"", ""Science Fiction"", ""Mystery""]",3,success,Frequencies
218778,"Alexander and the Terrible, Horrible, No Good, Very Bad Day","[10751, 35]","[""Family"", ""Comedy""]",2,success,"Alexander and the Terrible, Horrible, No Good, Very Bad Day"
218784,Freaks of Nature,"[878, 35, 27]","[""Science Fiction"", ""Comedy"", ""Horror""]",3,success,Freaks of Nature
218836,Planes: Fire & Rescue,"[16, 35, 12, 10751]","[""Animation"", ""Comedy"", ""Adventure"", ""Family""]",4,success,Planes: Fire & Rescue
219318,The Volcano,[35],"[""Comedy""]",1,success,The Volcano
219572,Police Story: Lockdown,"[28, 80, 18]","[""Action"", ""Crime"", ""Drama""]",3,success,Police Story: Lockdown
220286,Grand Piano,"[53, 9648]","[""Thriller"", ""Mystery""]",2,success,Grand Piano
220289,Coherence,"[53, 878]","[""Thriller"", ""Science Fiction""]",2,success,Coherence
221667,Saint Laurent,[18],"[""Drama""]",1,success,Saint Laurent
221731,Rurouni Kenshin Part II: Kyoto Inferno,"[28, 12, 18, 14]","[""Action"", ""Adventure"", ""Drama"", ""Fantasy""]",4,success,Rurouni Kenshin Part II: Kyoto Inferno
221732,Rurouni Kenshin Part III: The Legend Ends,"[28, 12, 14]","[""Action"", ""Adventure"", ""Fantasy""]",3,success,Rurouni Kenshin Part III: The Legend Ends
221902,"Two Days, One Night",[18],"[""Drama""]",1,success,"Two Days, One Night"
222461,Wer,"[27, 9648, 53]","[""Horror"", ""Mystery"", ""Thriller""]",3,success,Wer
222899,About Last Night,"[35, 10749]","[""Comedy"", ""Romance""]",2,success,About Last Night
222935,The Fault in Our Stars,"[10749, 18]","[""Romance"", ""Drama""]",2,success,The Fault in Our Stars
222936,Aloha,"[18, 35, 10749]","[""Drama"", ""Comedy"", ""Romance""]",3,success,Aloha
223485,Slow West,"[37, 18, 12, 10749, 53]","[""Western"", ""Drama"", ""Adventure"", ""Romance"", ""Thriller""]",5,success,Slow West
223702,Sausage Party,"[12, 16, 35, 14]","[""Adventure"", ""Animation"", ""Comedy"", ""Fantasy""]",4,success,Sausage Party
224141,Into the Woods,"[14, 35]","[""Fantasy"", ""Comedy""]",2,success,Into the Woods
225565,That Awkward Moment,"[35, 10749]","[""Comedy"", ""Romance""]",2,success,That Awkward Moment
225574,Non-Stop,"[28, 53, 9648]","[""Action"", ""Thriller"", ""Mystery""]",3,success,Non-Stop
225728,Macbeth,"[18, 10752]","[""Drama"", ""War""]",2,success,Macbeth
225745,Steins;Gate: The Movie - Load Region of Déjà Vu,"[878, 16, 18]","[""Science Fiction"", ""Animation"", ""Drama""]",3,success,Steins;Gate: The Movie - Load Region of Déjà Vu
226448,In Your Eyes,"[18, 10749, 878]","[""Drama"", ""Romance"", ""Science Fiction""]",3,success,In Your Eyes
226857,Endless Love,"[18, 10749]","[""Drama"", ""Romance""]",2,success,Endless Love
227156,The Giver,"[18, 878]","[""Drama"", ""Science Fiction""]",2,success,The Giver
227159,Horrible Bosses 2,[35],"[""Comedy""]",1,success,Horrible Bosses 2
227300,Stretch,"[28, 35, 53]","[""Action"", ""Comedy"", ""Thriller""]",3,success,Stretch
227306,Unbroken,"[18, 10752]","[""Drama"", ""War""]",2,success,Unbroken
227700,Anna,"[53, 18]","[""Thriller"", ""Drama""]",2,success,Anna
227719,Project Almanac,"[878, 53]","[""Science Fiction"", ""Thriller""]",2,success,Project Almanac
227735,Dolphin Tale 2,"[10751, 18]","[""Family"", ""Drama""]",2,success,Dolphin Tale 2
227783,The Nut Job,"[16, 35, 10751, 12]","[""Animation"", ""Comedy"", ""Family"", ""Adventure""]",4,success,The Nut Job
227932,My Mom Is a Character 2,[35],"[""Comedy""]",1,success,My Mom Is a Character 2
227973,The Peanuts Movie,"[16, 35, 10751]","[""Animation"", ""Comedy"", ""Family""]",3,success,The Peanuts Movie
228066,Victor Frankenstein,"[18, 878, 53]","[""Drama"", ""Science Fiction"", ""Thriller""]",3,success,Victor Frankenstein
228108,The Road Within,"[35, 18]","[""Comedy"", ""Drama""]",2,success,The Road Within
228150,Fury,"[10752, 18, 28]","[""War"", ""Drama"", ""Action""]",3,success,Fury
228161,Home,"[14, 35, 16, 878, 10751]","[""Fantasy"", ""Comedy"", ""Animation"", ""Science Fiction"", ""Family""]",5,success,Home
228165,The SpongeBob Movie: Sponge Out of Water,"[12, 16, 35, 10751, 14]","[""Adventure"", ""Animation"", ""Comedy"", ""Family"", ""Fantasy""]",5,success,The SpongeBob Movie: Sponge Out of Water
228194,The Hundred-Foot Journey,"[18, 35]","[""Drama"", ""Comedy""]",2,success,The Hundred-Foot Journey
228203,"McFarland, USA","[18, 10751]","[""Drama"", ""Family""]",2,success,"McFarland, USA"
228205,The Longest Ride,"[18, 10749]","[""Drama"", ""Romance""]",2,success,The Longest Ride
228326,The Book of Life,"[16, 10751, 14]","[""Animation"", ""Family"", ""Fantasy""]",3,success,The Book of Life
228967,The Interview,"[28, 35]","[""Action"", ""Comedy""]",2,success,The Interview
228968,Kidnapping Mr. Heineken,"[18, 28, 80, 53, 9648]","[""Drama"", ""Action"", ""Crime"", ""Thriller"", ""Mystery""]",5,success,Kidnapping Mr. Heineken
228970,Wild,[18],"[""Drama""]",1,success,Wild
228973,Backcountry,"[27, 53, 18]","[""Horror"", ""Thriller"", ""Drama""]",3,success,Backcountry
229297,Magic in the Moonlight,"[35, 18, 10749]","[""Comedy"", ""Drama"", ""Romance""]",3,success,Magic in the Moonlight
230222,Tarzan,"[16, 28, 12, 10751]","[""Animation"", ""Action"", ""Adventure"", ""Family""]",4,success,Tarzan
231001,All Hallows' Eve,[27],"[""Horror""]",1,success,All Hallows' Eve
231176,Sun In Buckets,[35],"[""Comedy""]",1,success,Sun In Buckets
231474,The Hunters,[12],"[""Adventure""]",1,success,The Hunters
231576,Wish I Was Here,"[18, 35]","[""Drama"", ""Comedy""]",2,success,Wish I Was Here
232572,A Walk in the Woods,"[12, 35, 18]","[""Adventure"", ""Comedy"", ""Drama""]",3,success,A Walk in the Woods
232672,Blended,"[35, 10749]","[""Comedy"", ""Romance""]",2,success,Blended
232679,When the Game Stands Tall,[18],"[""Drama""]",1,success,When the Game Stands Tall
233063,Suck Me Shakespeer,[35],"[""Comedy""]",1,success,Suck Me Shakespeer
234004,Ratchet & Clank,"[28, 12, 16, 10751]","[""Action"", ""Adventure"", ""Animation"", ""Family""]",4,success,Ratchet & Clank
234200,Pride,"[18, 35]","[""Drama"", ""Comedy""]",2,success,Pride
235260,Son of God,[18],"[""Drama""]",1,success,Son of God
235271,Addicted,"[18, 53]","[""Drama"", ""Thriller""]",2,success,Addicted
236028,Castello Cavalcanti,"[35, 18]","[""Comedy"", ""Drama""]",2,success,Castello Cavalcanti
236399,Flowers in the Attic,"[18, 9648, 53, 10770]","[""Drama"", ""Mystery"", ""Thriller"", ""TV Movie""]",4,success,Flowers in the Attic
236735,Marshland,"[80, 9648, 53]","[""Crime"", ""Mystery"", ""Thriller""]",3,success,Marshland
236737,Spanish Affair,"[35, 10749]","[""Comedy"", ""Romance""]",2,success,Spanish Affair
236751,Heaven Is for Real,[18],"[""Drama""]",1,success,Heaven Is for Real
237756,Kill Me Three Times,"[35, 53, 9648]","[""Comedy"", ""Thriller"", ""Mystery""]",3,success,Kill Me Three Times
237791,The Way He Looks,"[18, 10749]","[""Drama"", ""Romance""]",2,success,The Way He Looks
238215,The Cobbler,"[14, 35, 18]","[""Fantasy"", ""Comedy"", ""Drama""]",3,success,The Cobbler
238603,Earth to Echo,"[10751, 12, 878]","[""Family"", ""Adventure"", ""Science Fiction""]",3,success,Earth to Echo
238615,Self/less,"[878, 28, 53]","[""Science Fiction"", ""Action"", ""Thriller""]",3,success,Self/less
238628,Tangerines,"[18, 10752]","[""Drama"", ""War""]",2,success,Tangerines
238636,The Purge: Anarchy,"[27, 53]","[""Horror"", ""Thriller""]",2,success,The Purge: Anarchy
238713,Spy,"[28, 35, 80]","[""Action"", ""Comedy"", ""Crime""]",3,success,Spy
238751,Best of the Best,"[28, 18]","[""Action"", ""Drama""]",2,success,Best of the Best
239563,St. Vincent,[35],"[""Comedy""]",1,success,St. Vincent
239566,Get On Up,"[18, 10402, 36]","[""Drama"", ""Music"", ""History""]",3,success,Get On Up
239571,The Best of Me,"[18, 10749]","[""Drama"", ""Romance""]",2,success,The Best of Me
239678,This Is Where I Leave You,"[18, 35]","[""Drama"", ""Comedy""]",2,success,This Is Where I Leave You
239877,The Mafia Kills Only in Summer,"[10749, 35, 80, 18]","[""Romance"", ""Comedy"", ""Crime"", ""Drama""]",4,success,The Mafia Kills Only in Summer
240832,Lucy,"[28, 878]","[""Action"", ""Science Fiction""]",2,success,Lucy
240916,Reasonable Doubt,"[80, 53]","[""Crime"", ""Thriller""]",2,success,Reasonable Doubt
241239,A Most Violent Year,"[80, 18, 53]","[""Crime"", ""Drama"", ""Thriller""]",3,success,A Most Violent Year
241257,Regression,"[27, 9648, 53]","[""Horror"", ""Mystery"", ""Thriller""]",3,success,Regression
241259,Alice Through the Looking Glass,"[12, 10751, 14]","[""Adventure"", ""Family"", ""Fantasy""]",3,success,Alice Through the Looking Glass
241554,Run All Night,"[28, 80, 53]","[""Action"", ""Crime"", ""Thriller""]",3,success,Run All Night
241771,Beyond the Lights,"[10749, 18]","[""Romance"", ""Drama""]",2,success,Beyond the Lights
241842,Dead Snow 2: Red vs. Dead,"[27, 28, 35]","[""Horror"", ""Action"", ""Comedy""]",3,success,Dead Snow 2: Red vs. Dead
241843,Cooties,"[35, 27, 28, 878, 53]","[""Comedy"", ""Horror"", ""Action"", ""Science Fiction"", ""Thriller""]",5,success,Cooties
241848,The Guest,"[9648, 53, 28]","[""Mystery"", ""Thriller"", ""Action""]",3,success,The Guest
241855,Spring,"[27, 10749, 878]","[""Horror"", ""Romance"", ""Science Fiction""]",3,success,Spring
241863,As the Gods Will,"[53, 27, 35]","[""Thriller"", ""Horror"", ""Comedy""]",3,success,As the Gods Will
242022,The Inbetweeners 2,[35],"[""Comedy""]",1,success,The Inbetweeners 2
242042,Barefoot,"[35, 18, 10749]","[""Comedy"", ""Drama"", ""Romance""]",3,success,Barefoot
242090,The One I Love,"[10749, 35, 18]","[""Romance"", ""Comedy"", ""Drama""]",3,success,The One I Love
242095,The Signal,"[53, 878]","[""Thriller"", ""Science Fiction""]",2,success,The Signal
242224,The Babadook,"[18, 27]","[""Drama"", ""Horror""]",2,success,The Babadook
242582,Nightcrawler,"[80, 18, 53]","[""Crime"", ""Drama"", ""Thriller""]",3,success,Nightcrawler
242643,Batman: Assault on Arkham,"[53, 16, 28, 80]","[""Thriller"", ""Animation"", ""Action"", ""Crime""]",4,success,Batman: Assault on Arkham
242828,When Marnie Was There,"[16, 18, 10751]","[""Animation"", ""Drama"", ""Family""]",3,success,When Marnie Was There
243442,A Fantastic Back and Forth,[35],"[""Comedy""]",1,success,A Fantastic Back and Forth
243683,Step Up All In,"[10749, 18, 10402]","[""Romance"", ""Drama"", ""Music""]",3,success,Step Up All In
243684,"Men, Women & Children","[18, 35]","[""Drama"", ""Comedy""]",2,success,"Men, Women & Children"
244063,Boys,"[18, 10749, 10770]","[""Drama"", ""Romance"", ""TV Movie""]",3,success,Boys
244088,Human Capital,[18],"[""Drama""]",1,success,Human Capital
244264,Laggies,"[35, 18, 10749]","[""Comedy"", ""Drama"", ""Romance""]",3,success,Laggies
244267,I Origins,"[878, 18]","[""Science Fiction"", ""Drama""]",2,success,I Origins
244268,Love Is Strange,[18],"[""Drama""]",1,success,Love Is Strange
244403,Rudderless,"[10402, 18, 35]","[""Music"", ""Drama"", ""Comedy""]",3,success,Rudderless
244458,The Voices,"[35, 80, 27, 14]","[""Comedy"", ""Crime"", ""Horror"", ""Fantasy""]",4,success,The Voices
244506,Camp X-Ray,[18],"[""Drama""]",1,success,Camp X-Ray
244509,Cold in July,"[18, 53]","[""Drama"", ""Thriller""]",2,success,Cold in July
244516,Indovina chi viene a Natale?,[35],"[""Comedy""]",1,success,Indovina chi viene a Natale?
244539,Infinitely Polar Bear,"[18, 35]","[""Drama"", ""Comedy""]",2,success,Infinitely Polar Bear
244566,Life After Beth,"[10749, 35, 27]","[""Romance"", ""Comedy"", ""Horror""]",3,success,Life After Beth
244610,The Den,"[27, 53, 9648]","[""Horror"", ""Thriller"", ""Mystery""]",3,success,The Den
244761,The Captive,"[18, 53, 80]","[""Drama"", ""Thriller"", ""Crime""]",3,success,The Captive
244772,The Skeleton Twins,[18],"[""Drama""]",1,success,The Skeleton Twins
244786,Whiplash,"[18, 10402, 53]","[""Drama"", ""Music"", ""Thriller""]",3,success,Whiplash
245168,Suffragette,"[18, 36]","[""Drama"", ""History""]",2,success,Suffragette
245473,Cloud 9,"[18, 10749, 10751, 10770]","[""Drama"", ""Romance"", ""Family"", ""TV Movie""]",4,success,Cloud 9
245698,Pawn Sacrifice,"[53, 18]","[""Thriller"", ""Drama""]",2,success,Pawn Sacrifice
245700,Mr. Turner,"[36, 18]","[""History"", ""Drama""]",2,success,Mr. Turner
245703,Midnight Special,"[12, 18, 878]","[""Adventure"", ""Drama"", ""Science Fiction""]",3,success,Midnight Special
245706,True Story,"[80, 18, 36]","[""Crime"", ""Drama"", ""History""]",3,success,True Story
245775,Yves Saint Laurent,[18],"[""Drama""]",1,success,Yves Saint Laurent
245842,The King's Daughter,"[14, 12, 10751]","[""Fantasy"", ""Adventure"", ""Family""]",3,success,The King's Daughter
245891,John Wick,"[28, 53]","[""Action"", ""Thriller""]",2,success,John Wick
245906,She's Funny That Way,"[35, 10749]","[""Comedy"", ""Romance""]",2,success,She's Funny That Way
245913,Pelé: Birth of a Legend,[18],"[""Drama""]",1,success,Pelé: Birth of a Legend
245916,Kill the Messenger,"[80, 18, 9648, 53, 36]","[""Crime"", ""Drama"", ""Mystery"", ""Thriller"", ""History""]",5,success,Kill the Messenger
246080,Black Sea,"[12, 18, 53]","[""Adventure"", ""Drama"", ""Thriller""]",3,success,Black Sea
246355,Saw,"[27, 53]","[""Horror"", ""Thriller""]",2,success,Saw
246403,Tusk,"[35, 27]","[""Comedy"", ""Horror""]",2,success,Tusk
246655,X-Men: Apocalypse,"[878, 14, 28]","[""Science Fiction"", ""Fantasy"", ""Action""]",3,success,X-Men: Apocalypse
246741,What We Do in the Shadows,"[35, 27]","[""Comedy"", ""Horror""]",2,success,What We Do in the Shadows
246860,Clouds of Sils Maria,[18],"[""Drama""]",1,success,Clouds of Sils Maria
247218,A Boss in the Living Room,[35],"[""Comedy""]",1,success,A Boss in the Living Room
247645,Queen,"[35, 18]","[""Comedy"", ""Drama""]",2,success,Queen
248574,Barely Lethal,"[28, 35, 12, 10749]","[""Action"", ""Comedy"", ""Adventure"", ""Romance""]",4,success,Barely Lethal
248774,Obvious Child,"[35, 10749]","[""Comedy"", ""Romance""]",2,success,Obvious Child
248933,The Dark Valley,"[18, 53]","[""Drama"", ""Thriller""]",2,success,The Dark Valley
249070,Hitman: Agent 47,"[28, 80, 53]","[""Action"", ""Crime"", ""Thriller""]",3,success,Hitman: Agent 47
249164,If I Stay,[18],"[""Drama""]",1,success,If I Stay
249397,Nymphomaniac: Vol. II,"[18, 9648]","[""Drama"", ""Mystery""]",2,success,Nymphomaniac: Vol. II
249660,God's Not Dead,[18],"[""Drama""]",1,success,God's Not Dead
249688,The End of the Tour,[18],"[""Drama""]",1,success,The End of the Tour
250124,The Diary of a Teenage Girl,"[18, 10749, 35]","[""Drama"", ""Romance"", ""Comedy""]",3,success,The Diary of a Teenage Girl
250219,I Can Quit Whenever I Want,[35],"[""Comedy""]",1,success,I Can Quit Whenever I Want
250225,The Duke of Burgundy,"[18, 10749]","[""Drama"", ""Romance""]",2,success,The Duke of Burgundy
250235,Tutta colpa di Freud,[35],"[""Comedy""]",1,success,Tutta colpa di Freud
250349,Barbecue,[35],"[""Comedy""]",1,success,Barbecue
250480,The Many Adventures of Winnie the Pooh,"[16, 10751, 12]","[""Animation"", ""Family"", ""Adventure""]",3,success,The Many Adventures of Winnie the Pooh
250538,The Good Lie,[18],"[""Drama""]",1,success,The Good Lie
250546,Annabelle,[27],"[""Horror""]",1,success,Annabelle
250574,Creep,"[27, 53]","[""Horror"", ""Thriller""]",2,success,Creep
250734,Far from the Madding Crowd,"[18, 10749]","[""Drama"", ""Romance""]",2,success,Far from the Madding Crowd
251516,Kung Fury,"[28, 35, 878, 14]","[""Action"", ""Comedy"", ""Science Fiction"", ""Fantasy""]",4,success,Kung Fury
251519,Son of Batman,"[16, 28, 12]","[""Animation"", ""Action"", ""Adventure""]",3,success,Son of Batman
252171,A Girl Walks Home Alone at Night,"[27, 10749]","[""Horror"", ""Romance""]",2,success,A Girl Walks Home Alone at Night
252178,'71,"[53, 28, 18, 10752]","[""Thriller"", ""Action"", ""Drama"", ""War""]",4,success,'71
252512,While We're Young,"[35, 18]","[""Comedy"", ""Drama""]",2,success,While We're Young
252680,Moms' Night Out,[35],"[""Comedy""]",1,success,Moms' Night Out
252822,In Order of Disappearance,"[53, 28, 35, 80]","[""Thriller"", ""Action"", ""Comedy"", ""Crime""]",4,success,In Order of Disappearance
252838,The Wedding Ringer,[35],"[""Comedy""]",1,success,The Wedding Ringer
253161,Madame Bovary,[18],"[""Drama""]",1,success,Madame Bovary
253235,And So It Goes,"[35, 18, 10749]","[""Comedy"", ""Drama"", ""Romance""]",3,success,And So It Goes
253279,The Trials of Cate McCall,[18],"[""Drama""]",1,success,The Trials of Cate McCall
253306,Housebound,"[27, 35, 53]","[""Horror"", ""Comedy"", ""Thriller""]",3,success,Housebound
253331,Black or White,[18],"[""Drama""]",1,success,Black or White
253412,Everest,"[12, 18, 36]","[""Adventure"", ""Drama"", ""History""]",3,success,Everest
253450,The Assassin,"[18, 28]","[""Drama"", ""Action""]",2,success,The Assassin
253626,Good Kill,"[18, 53, 10752]","[""Drama"", ""Thriller"", ""War""]",3,success,Good Kill
253835,Los Bandoleros,"[28, 18]","[""Action"", ""Drama""]",2,success,Los Bandoleros
253980,Marvel One-Shot: All Hail the King,"[28, 35, 14]","[""Action"", ""Comedy"", ""Fantasy""]",3,success,Marvel One-Shot: All Hail the King
254128,San Andreas,"[28, 18, 53]","[""Action"", ""Drama"", ""Thriller""]",3,success,San Andreas
254172,Fathers and Daughters,[18],"[""Drama""]",1,success,Fathers and Daughters
254194,Starry Eyes,"[27, 14, 9648]","[""Horror"", ""Fantasy"", ""Mystery""]",3,success,Starry Eyes
254201,The Absent One,[53],"[""Thriller""]",1,success,The Absent One
254302,High-Rise,[18],"[""Drama""]",1,success,High-Rise
254320,The Lobster,"[35, 18, 10749]","[""Comedy"", ""Drama"", ""Romance""]",3,success,The Lobster
254375,Hector and the Search for Happiness,"[12, 18, 35]","[""Adventure"", ""Drama"", ""Comedy""]",3,success,Hector and the Search for Happiness
254470,Pitch Perfect 2,"[35, 10402]","[""Comedy"", ""Music""]",2,success,Pitch Perfect 2
254473,Brick Mansions,"[28, 80, 18]","[""Action"", ""Crime"", ""Drama""]",3,success,Brick Mansions
254578,Phoenix,[18],"[""Drama""]",1,success,Phoenix
254904,The November Man,"[80, 28, 53]","[""Crime"", ""Action"", ""Thriller""]",3,success,The November Man
255157,The Forger,"[53, 80, 18]","[""Thriller"", ""Crime"", ""Drama""]",3,success,The Forger
255343,Escobar: Paradise Lost,"[53, 10749]","[""Thriller"", ""Romance""]",2,success,Escobar: Paradise Lost
255709,Hope,[18],"[""Drama""]",1,success,Hope
255718,Barbie: The Pearl Princess,"[10751, 16]","[""Family"", ""Animation""]",2,success,Barbie: The Pearl Princess
255756,"Black Coal, Thin Ice","[18, 80, 9648, 53]","[""Drama"", ""Crime"", ""Mystery"", ""Thriller""]",4,success,"Black Coal, Thin Ice"
255798,Burying the Ex,"[35, 27]","[""Comedy"", ""Horror""]",2,success,Burying the Ex
256040,Bāhubali: The Beginning,"[28, 18]","[""Action"", ""Drama""]",2,success,Bāhubali: The Beginning
256274,"As Above, So Below","[27, 53]","[""Horror"", ""Thriller""]",2,success,"As Above, So Below"
256474,In the Blood,"[28, 80, 53]","[""Action"", ""Crime"", ""Thriller""]",3,success,In the Blood
256569,Trespass Against Us,"[28, 80, 18]","[""Action"", ""Crime"", ""Drama""]",3,success,Trespass Against Us
256591,Focus,"[10749, 35, 80]","[""Romance"", ""Comedy"", ""Crime""]",3,success,Focus
256835,Toy Story That Time Forgot,"[16, 10751, 12, 35]","[""Animation"", ""Family"", ""Adventure"", ""Comedy""]",4,success,Toy Story That Time Forgot
256917,The Water Diviner,"[10752, 18]","[""War"", ""Drama""]",2,success,The Water Diviner
256924,Danny Collins,"[10402, 35, 18]","[""Music"", ""Comedy"", ""Drama""]",3,success,Danny Collins
256962,Little Boy,"[35, 18, 10752]","[""Comedy"", ""Drama"", ""War""]",3,success,Little Boy
257088,Point Break,"[28, 12, 80, 53]","[""Action"", ""Adventure"", ""Crime"", ""Thriller""]",4,success,Point Break
257091,Get Hard,[35],"[""Comedy""]",1,success,Get Hard
257211,The Intern,[35],"[""Comedy""]",1,success,The Intern
257344,Pixels,"[28, 35, 878]","[""Action"", ""Comedy"", ""Science Fiction""]",3,success,Pixels
257440,Term Life,"[53, 18, 28, 9648]","[""Thriller"", ""Drama"", ""Action"", ""Mystery""]",4,success,Term Life
257445,Goosebumps,"[12, 27, 35]","[""Adventure"", ""Horror"", ""Comedy""]",3,success,Goosebumps
257785,Tulip Fever,"[18, 10749]","[""Drama"", ""Romance""]",2,success,Tulip Fever
258099,Just Before I Go,"[35, 18, 10749]","[""Comedy"", ""Drama"", ""Romance""]",3,success,Just Before I Go
258152,Party Central,"[10751, 35, 16, 14]","[""Family"", ""Comedy"", ""Animation"", ""Fantasy""]",4,success,Party Central
258193,Alien Abduction,"[27, 878, 53]","[""Horror"", ""Science Fiction"", ""Thriller""]",3,success,Alien Abduction
258216,Nymphomaniac: Vol. I,[18],"[""Drama""]",1,success,Nymphomaniac: Vol. I
258230,A Monster Calls,"[14, 12, 10751]","[""Fantasy"", ""Adventure"", ""Family""]",3,success,A Monster Calls
258284,Every Secret Thing,"[53, 80, 9648]","[""Thriller"", ""Crime"", ""Mystery""]",3,success,Every Secret Thing
258363,Desierto,"[53, 18]","[""Thriller"", ""Drama""]",2,success,Desierto
258480,Carol,"[10749, 18]","[""Romance"", ""Drama""]",2,success,Carol
258489,The Legend of Tarzan,"[14, 28, 12]","[""Fantasy"", ""Action"", ""Adventure""]",3,success,The Legend of Tarzan
258509,Alvin and the Chipmunks: The Road Chip,"[10751, 35, 10402, 12, 16]","[""Family"", ""Comedy"", ""Music"", ""Adventure"", ""Animation""]",5,success,Alvin and the Chipmunks: The Road Chip
258893,Scooby-Doo! WrestleMania Mystery,"[16, 35, 10751, 9648]","[""Animation"", ""Comedy"", ""Family"", ""Mystery""]",4,success,Scooby-Doo! WrestleMania Mystery
259316,Fantastic Beasts and Where to Find Them,"[14, 12]","[""Fantasy"", ""Adventure""]",2,success,Fantastic Beasts and Where to Find Them
259693,The Conjuring 2,[27],"[""Horror""]",1,success,The Conjuring 2
259694,How to Be Single,"[35, 10749]","[""Comedy"", ""Romance""]",2,success,How to Be Single
259695,Live by Night,"[80, 18, 53]","[""Crime"", ""Drama"", ""Thriller""]",3,success,Live by Night
259761,Lights Out,[27],"[""Horror""]",1,success,Lights Out
259954,5 to 7,"[35, 10749]","[""Comedy"", ""Romance""]",2,success,5 to 7
260346,Taken 3,"[53, 28]","[""Thriller"", ""Action""]",2,success,Taken 3
260513,Incredibles 2,"[28, 12, 16, 10751]","[""Action"", ""Adventure"", ""Animation"", ""Family""]",4,success,Incredibles 2
260514,Cars 3,"[16, 18, 10751]","[""Animation"", ""Drama"", ""Family""]",3,success,Cars 3
261023,Black Mass,"[18, 80, 36]","[""Drama"", ""Crime"", ""History""]",3,success,Black Mass
261102,The Misfits Club,"[10749, 18, 14, 35]","[""Romance"", ""Drama"", ""Fantasy"", ""Comedy""]",4,success,The Misfits Club
261392,American Ultra,"[28, 35]","[""Action"", ""Comedy""]",2,success,American Ultra
261470,Sorry If I Call You Love,"[10749, 18]","[""Romance"", ""Drama""]",2,success,Sorry If I Call You Love
262391,Serial (Bad) Weddings,[35],"[""Comedy""]",1,success,Serial (Bad) Weddings
262500,Insurgent,"[28, 878, 53]","[""Action"", ""Science Fiction"", ""Thriller""]",3,success,Insurgent
262504,Allegiant,"[12, 878, 28, 9648]","[""Adventure"", ""Science Fiction"", ""Action"", ""Mystery""]",4,success,Allegiant
262543,Automata,"[53, 878]","[""Thriller"", ""Science Fiction""]",2,success,Automata
262551,Babysitting,[35],"[""Comedy""]",1,success,Babysitting
262841,Monster Trucks,"[28, 35, 878]","[""Action"", ""Comedy"", ""Science Fiction""]",3,success,Monster Trucks
263109,Shaun the Sheep Movie,"[10751, 16, 35, 12]","[""Family"", ""Animation"", ""Comedy"", ""Adventure""]",4,success,Shaun the Sheep Movie
263115,Logan,"[28, 18, 878]","[""Action"", ""Drama"", ""Science Fiction""]",3,success,Logan
263281,My Summer in Provence,"[35, 18]","[""Comedy"", ""Drama""]",2,success,My Summer in Provence
263341,"Crouching Tiger, Hidden Dragon: Sword of Destiny","[28, 12, 18]","[""Action"", ""Adventure"", ""Drama""]",3,success,"Crouching Tiger, Hidden Dragon: Sword of Destiny"
264644,Room,"[18, 53]","[""Drama"", ""Thriller""]",2,success,Room
264656,The Homesman,"[37, 18]","[""Western"", ""Drama""]",2,success,The Homesman
264660,Ex Machina,"[18, 878]","[""Drama"", ""Science Fiction""]",2,success,Ex Machina
264729,Off Course,"[10749, 35]","[""Romance"", ""Comedy""]",2,success,Off Course
264999,Magic Mike XXL,"[35, 18]","[""Comedy"", ""Drama""]",2,success,Magic Mike XXL
265010,The Canal,"[27, 9648, 53]","[""Horror"", ""Mystery"", ""Thriller""]",3,success,The Canal
265169,Winter Sleep,[18],"[""Drama""]",1,success,Winter Sleep
